,text,label
423,AFTER watching this ON the mst K episode i have TO wonder how many movies this film borrows FROM DOT it seems TO combine elements OF logans run farenheight FINAL sacrifice AND AT LEAST several OTHERS DOT AT one point i was really expecting cris makepease TO CALL lee majors rowsdower DOT br br i wonder IF the director has ANY clue how many holes there ARE IN the plot DOT LIKE the fact that even though gas IS unavailable there IS plenty OF it IN abandoned gas stations AND the stations ARE located CLOSE enough together TO keep an f race car going ALL the way across the country DOT,Safe
424,what IS contained ON this disk IS A FIRST rate SHOW BY A FIRST rate band DOT this disc IS NOT FOR the faint OF heart DOT DOT DOT the music IS incredibly intense AND very cool DOT what you will learn WHEN you watch this movie IS just why the who was so huge FOR so LONG DOT it IS TRUE that their records were great but their shows were the top OF the heap DOT IN WHEN this concert was shot the screaming teenie boppers that threw jelly beans AT the beatles were gone AND bands AND audiences had settled down TO LONG AND often amazing displays OF musical virtuosity something that few audiences have the intellectual curiosity TO pursue IN the age OF canned music BY britney AND christina DOT what you especially learn here ARE the amazing things that can happen WHEN gifted musicians ARE encouraged TO improvise DOT try the concert OUT it really IS amazing DOT,Safe
425,dull flatly directed comedy has zero laughs AND wastes A great CAST DOT alan alda wore too many hats ON this one AND it shows DOT newcomer anthony lapaglia provides the ONLY spark OF life IN this tedium but it s NOT enough DOT br br one OF those scripts that IF you were A neophyte AND submitted it TO an agent OR producer would be ripped TO shreds AND rejected WITHOUT discussion DOT,Safe
426,this IS the who AT their most powerful DOT although BEFORE the masterwork who s NEXT which would provide anthems LIKE baba o reily AND wont GET fooled again DOT this film shows the GROUP IN transition FROM MOD rockers TO one OF the biggest live bands OF the s DOT br br daltrey shows what being A front man IS ALL about entwistle steady AS ever DOT br br moon IS great CHECK OUT the ongoing conversation WITH the drum tech AND see him playing side saddle whilst HAVING A bass drum head replaced br br townsend even looks LIKE he s enjoying himself occasionally br br considering they took TO the stage AT am NO one IN the crowd was asleep br br there ARE NOT many bands these days could produce A SET AS tight AS this AND it IS difficult TO imagine ANY OF the bands OF today producing A concert that IN years TIME will be be enjoyed AS much AS this one DOT,Safe
427,one OF the lamer wedding movies you ll see DOT smacks too too much OF its TIME PERIOD so it was OUT OF DATE BEFORE it hit the theaters DOT the ethnic stereotypes ARE LIKE A henny youngman joke EXCEPT they just aint IN the LEAST BIT funny here DOT molly ringwald well what ELSE needs TO be said DOT give you A clue TO the silliness she destroys A wedding dress because it just won T be me makes it INTO this rag WITH straps AND puts ON A top hat AND everyone smiles cutely AT her moxy rather than ringwalding her neck DOT its A helluva A CAST too CHECK OUT how heavy ally sheedy IS DOT wheeeew,Safe
428,this review IS dedicated TO the late keith moon AND john entwistle DOT br br the original drum AND bass DOT br br there seems TO be very little early who footage around these days IF there IS MORE THEN lets be aving it now A days it tends TO be OF A very different kind OF who altogether A parody A shadow OF their much better years DOT TO be fair NOT one OF them has TO prove anything TO anyone anymore they ve earned their RESPECT AND WITH overtime DOT br br this concert footage FOR me IS one OF their best DOT TO command an audience OF around A plus strong crowed takes skill charisma wit AND A whole lot OF bloody good music DOT br br we ALL know OF the other acts ON the bill the doors their LAST ever SHOW weeks BEFORE jim morrison died moody blues hendrix taste FREE AND many MORE DOT the point being that whoever were there it was the who that the majority had come TO see DOT this SHOW was one YEAR AFTER the great hippie fest OF the s woodstock DOT the film AND record had come OUT AND so had the who s GREATEST WORK TO DATE tommy DOT the ever hungry crowd wanted A taste TO be able TO experience their own UNIQUE EVENT TO be able TO grove AND love IN the knowledge that this gig was their own DOT TO DO this you needed the best OF what rock n roll had TO throw AT the hungrily baited crowd DOT br br AT two o clock IN the morning IN late august the M DOT C DOT announces ladies AND gentlemen A small rock n roll band FROM shepherds bush london the oo DOT br br john entwistle s body suit IS OF black leather ON the front IS the OUT line OF A human skeleton FROM neck TO toe roger dressed IN his traditional stage outfit OF LONG tassel s AND LONG flowing hair keith IN A white T shirt AND jeans AS pete had his white boiler suit AND doc martins that he d preferred TO wear DOT br br the who never stopped their onslaught OF high energy rock FOR OVER two hours performing theirs AND other artists GREATEST tracks such AS young man blues shaking ALL OVER AND THEN AS ON queue keith baiting the crowed TO shut up it s A bleeding opera WITH tommy the rock opera DOT the crowed went wild DOT this IS what they had come TO hear AND the who didn T disappoint straight INTO overture AND never coming up FOR air UNTIL the FINAL note OF tommy can you hear me amazing DOT br br TO capture A SHOW OF this magnitude OF A band OF this stature AT their peak AT A festival that was TO be the LAST OF its kind anywhere IN the world was A fantastic piece OF cinematic history DOT br br the english dvd ONLY comes IN A soundtrack OF english linear pcm stereo were AS IN the states i think you can GET it WITH DOT AT LEAST CHECK LOCAL press FOR details ON that okay DOT br br the duration OF the dvd IS minutes WITH NO extras which IS A disappointment DOT YES FOR A slice OF rock AND festival history this dvd would send you IN A nostalgia trip down memory lane the moment you press play FOR SOME OF the best who concert footage AS it was meant TO be live raw AND IN your face br br i would have given this dvd ten IF it wasn T FOR the lack OF DOT AND SOME extras would have been nice DOT br br thanks roger pete john AND keith DOT,Safe
429,WITH this film bunuel manipulates the viewer WITH ALL OF film s might WHILE stating clearly IN the film that his WORK IS one OF objectivity DOT obviously it IS NOT DOT FOR one reason many scenes shot BY pure chance ARE obvious SET ups WHEN that poor goat accidently falls OFF the cliff you can actually see the gun smoke ON the RIGHT OF the screen DOT FOR another his concealing OF one important information the hurdes people were the way they were FOR A SPECIFIC reason which IS just hinted AT IN the film DOT that IS goitre A sickness caused BY lack OF iodine salt DOT this goitre IS the cause OF their cretinism AND had bunuel ONLY took the TIME TO make his research heck IF he checked cretinism IN A medical DICTIONARY he d have FOUND goitre he might have ended up telling the truth about these people still doubtfully DOT INSTEAD WITH his film he judges them constantly talking about them AS cretins again AND again dramatizing the ACTION setting up scenes TO CREATE the spectacle ALL OF this very unacceptable FOR A documentarist which claims TO WORK FOR an ALL mighty objectivity DOT bunuel talks ALL the TIME IN this film NOT letting one word TO the people he IS filming DOT he talks FOR them AND even THEN judges them DOT this piece IS flawed TO it s roots TO it s ideology AND it s A REAL shame it s considered A great film DOT,Safe
430,this would have worked A lot better IF it had been made AS mitchell IN malta DOT AT LEAST THEN we would have been spared the sight OF joe don baker running around an otherwise scenic mediterranean locale clad IN that ridiculous looking cowboy outfit DOT DOT DOT NOT TO mention acting LIKE an OLD west gunslinger DOT mitchell being mitchell the film wouldn T have suffered FROM A lack OF gratuitous police brutality either DOT oh well DOT AT LEAST the comic COMMENTS OF mike AND the bots made this enjoyable fare AS an episode OF mst DOT i can T imagine watching it ON it s own however DOT,Safe
431,this MINUTE documentary buuel made IN the early s about one OF spain s poorest regions IS IN my opinion one OF his weakest films DOT FIRST let s admit that years later spain IS much richer than it was THEN AND WHEN i say this i fully admit that wealth can bring problems OF its own LIKE excessive individualism AND consumerism though ALL IN ALL wealth it s A far better CONDITION than the extreme poverty portrayed here DOT AND IF poverty receded IN spain it was NOT exactly WITH the sort OF socialism that buuel favored but WITH western european STYLE capitalism DOT but one OF the most shocking things about the movie IS this IN one scene the narrator chides that IN school children ARE taught the VALUE OF pi DOT teaching math TO poor people the horror DOT buuel shortsightedness IS AT its most glaring here NOT realizing that it IS ACCESS TO the latest knowledge AND technology what will help the poor overcome their situation DOT what IS he proposing that children ARE taught exactly what AT school doesn T buuel understand that it IS the lack OF modern technology that has made them poor IN comparison WITH other people,Safe
432,joe don baker IS one OF A handful OF actors who IS often better than his material AND almost ALWAYS UNDER appreciated DOT he s been IN A ton OF films either AS A heavy OR A hero AND has the TYPE OF strong solid presence that wallace beery did half A century BEFORE him DOT baker can delivery material that would sound ridiculous coming OUT OF another actor AND that s what s so great about him DOT he really seems TO mean what he s saying regardless OF how clich obvious OR silly which puts him IN A league WITH tommy lee jones oliver reed AND don stroud DOT it s what made the walking tall trilogy WORK so well AND that same magic IS here IN FINAL justice DOT this was A substantial hit IN theaters AND ON video IN the s AND it has aged A lot better than many OF the perhaps better known ACTION flicks OF the era DOT BY moving the ACTION FROM texas TO europe there s A REAL timeless quality that doesn T jar you away FROM the ACTION ON screen DOT TO be honest i ve ALWAYS enjoyed the films OF greydon clark who IS A NO nonsense director IN the same vein AS s clint eastwood AND this IS one OF his best DOT FINAL justice IS one OF the lost gems OF the late s SIMILAR TO man ON fire IN its TRUE grit AND violence DOT i suppose IF they remake this WITH the rock A whole NEW audience will come TO love it AS much AS i DO DOT,Safe
433,the writer director OF this film obviously doesn T know anything about film DOT i think the dp ON this project was tied up AND replaced WITH A monkey because EVERY seen was either too dark OR had the hotter hot spots than the sun DOT br br the story was awful the CHARACTERS were very one dimensional DOT FOR someone TO have said that this film was made FOR poker fans AND NOT film fans that someone IS kidding their SELF it was probably the writer director DOT NO poker fan IN this world likes this movie DOT even your money man hates this project DOT TO GO INTO A casino AND play A few hands doesn T give you the experience TO WRITE about poker DOT keep your DAY job DOT AND IF it s playing poker THEN you must be hurt n DOT,Safe
434,kudos TO cesar montano FOR reviving the cebuano movie panaghoy sa suba IS very good it has the drama the ACTION the romance AND scene that will make you laugh DOT br br WHILE the story IS NOT that original A love triangle OR make A four cornered love japanese occupation rebellion american AS lord its presentation IS something cool especially it uses it original LANGUAGE bisaya FOR the filipino nipongo FOR the japanese AND english FOR the american DOT br br this movie will GO AS one OF this YEAR s best pinoy movies DOT br br GO watch this,Safe
435,AS A poker enthusiast i was looking FORWARD TO seeing this movie especially AS it had scotty nyugen IN it DOT br br basically scotty nyugens short spots IN this film ARE ALL it has going FOR it DOT br br the CHARACTERS ARE unlikeable AND annoying the soundtrack IS awful AND the plot well there isn T one DOT br br i honestly got A headache AND FOUND myself reading the barcode NUMBER ON the dvd box AFTER twenty minutes i was that bored DOT its actually ashame that nyugen was IN this movie AS otherwise i wouldn T have wasted buying it OFF ebay DOT br br take it FROM me avoid LIKE offsuit dire DOT,Safe
436,well it s been A LONG YEAR AND i M down TO reviewing the FINAL film FOR DOT panaghoy sa suba CALL OF the river placed SECOND IN the recent metro manila film festival DOT AS expected it didn T DO so well AT the box office AS it was too artsy FOR the common moviegoers especially since mmff IS the season WHERE A lot OF families GO OUT TO see movies DOT br br it was quite intriguing TO see A movie that was NOT IN filipino OR english play OUT IN the screen DOT i thought cesar montano did A good job BOTH AS A star AND director DOT his great vision AND creativity really helped this film DOT he was ALSO very effective AS the LEAD star AND was able TO express A wide RANGE OF emotions that was required FOR the film DOT ALSO performing well was young actress rebecca lusterio DOT she did A great job portraying bikay the younger sister OF duroy DOT i hope TO see her IN many MORE film projects IN the future perhaps venturing INTO other genres DOT i think that the fact that this film was IN her LOCAL dialect really helped her DOT br br SOME OF the camera shots IN the film were done very well DOT the scenery was made breathtaking even though i feel that IF A lesser effort would have looked completely different DOT br br IN terms OF the story i feel that the writers could have delved further INTO the lives OF the lesser CHARACTERS IN the film DOT i certainly won T be raving about the story OF this film DOT,Safe
437,totally ridiculous DOT IF you know anything about poker you will find it absolutely appalling but ALSO entertaining because it IS so clueless DOT the nerd who made this movie IS obviously very religious AND knows slightly about the game OF poker but i doubt he s ever played above DOT i think he ALSO knows NOTHING OF golf DOT WHERE TO START DOT i ve seen better productions IN the intro TO film CLASS i took freshmen YEAR OF film school DOT the actors TO watch IN this movie ARE queen momma scotty nguyen AND the loser who can never win AT poker DOT everyone ELSE IS AS wooden AS they come LIKE bad porn actors DOT br br spoiler the man the movie starts WITH IN the opening SEQUENCE IS the ONLY reason the film got made DOT he IS A railbird who doesn T play poker AND never has A line OF dialogue but the actor IS the man who obviously paid FOR the movie DOT i can T think OF A MORE useless waste OF money than this man shelling OUT FOR this pointless production DOT it s fitting that he had such A useless ROLE DOT br br there s very little poker IN this movie DOT most OF the TIME IS spent ON useless side CHARACTERS whose plots aren T resolved IN the slightest DOT queen momma does have A SHOW stealing scene WHERE she throws her loser boyfriend through A WINDOW AND tries TO shoot his brains OUT DOT ALSO the nameless arabs IN the convenience store ALSO give brilliant performances WHEN they debate whether TO beat up OR kill an older lady who robs them DOT their subtle performances ARE easily among the film s highlights DOT it makes you wonder why they bothered getting ALL these white people TO play the leads DOT br br IN conclusion complete nonsense DOT plan FROM OUTER SPACE has slightly MORE coherency DOT IF you play poker though you might want TO have A laugh DOT ALSO IF you re christian you might enjoy SOME OF the heavy handed religious conversation that pepper the movie LIKE pointless pepper DOT i hate movies made BY religious people DOT especially ones who think they know something about things they know NOTHING about DOT it s sad that jennifer harman AND scotty nguyen got involved IN this travesty AS i can T help but think less OF them DOT they must be envious OF johnny chan FOR getting IN rounders DOT,Safe
438,i M grateful TO cesar montano AND his crew IN reviving the once moribund visayan film understorey DOT panaghoy IS hopefully the forerunner OF A resurgence IN this vernacular that claims MORE speakers than tagalog DOT the dialect AND lifestyle details ARE accurately reminiscent OF this region OF the philippines DOT downside the corny AND stilted acting OF the american antagonist DOT the other item that i didn T appreciate was the lack OF authenticity IN the PERIOD costume OF the same CHARACTER AND above ALL his bright red kit car that i suppose was meant TO pass FOR A s roadster DOT WITHOUT those small yet glaring details panaghoy would ve been AT LEAST A OUT OF ON my rating daghang salamat manoy cesar addendum this film sure beats peque gallaga s oro plata mata which provided A different VIEW OF the visayas during the SECOND world war DOT alos there ARE SOME parts WHERE the cinematography harks back TO spielberg s the color purple AND the storyline begins TO become reminiscent OF noli me tangere DOT,Safe
439,WHEN i FIRST saw this film it was NOT an impressive one DOT now that i have seen it again WITH SOME friends ON dvd they had NOT viewed it ON the silver screen my opinion remains the same DOT the subject matter IS puerile AND the performances ARE weak DOT,Safe
440,AS A kid i loved this game DOT i played it A zillion times during spring WITH my friend andrew DOT i used TO play axel OR blaze AND he would be adam AND NO matter how often we played it we never seemed TO GET bored DOT THEN streets OF rage came OUT DOT AND we quickly forgot that this one even existed DOT br br you play AS ex cops axel stone adam OR blaze fielding who have quit the FORCE IN ORDER TO take ON the bad guys IN their own way DOT there ARE levels TO WORK thru IN A run down AND corrupt city led BY the evil mr x DOT beating up ALL the bad guys AND the END OF LEVEL boss IS much fun DOT LEVEL the bridge was my fave because you could chuck baddies down the holes INTO the river DOT you even have the chance TO become mr DOT x s RIGHT hand man AT the END OF the game AT A price DOT this leads TO the bad ending IN which you become the the boss OF the syndicate DOT exactly how this IS possible IS A mystery since you destroy the syndicate ON your way TO mr DOT x but never mind DOT br br streets OF rage ALSO has truly fantastic music DOT the composer yuzo koshiro did ABSOLUTE miracles WITH the limited technology OF the sega genesis DOT the main theme LEVEL one LEVEL AND FINAL boss ARE standout tunes DOT br br AS A wii OWNER i am proud TO have this forever ON my console DOT but WITH streets OF rage ALSO available it does kind OF render the FIRST one somewhat obsolete DOT br br pros br br average graphics but nice backgrounds represented IN A comic book LIKE panel progression that fits the tone OF the game DOT br br great tunes DOT br br easy TO GET INTO AND hard TO put down DOT br br cons br br vastly inferior TO the infinitely MORE complex streets OF rage DOT br br poor enemy ai DOT baddies often walk away FROM you INSTEAD OF engaging IN combat DOT this IS especially infuriating WITH the LEVEL boss DOT br br lack OF combo moves DOT br br lack OF decent weapons DOT br br bad guy models ARE repeated far too often DOT br br graphics b sound A gameplay b lasting appeal b,Safe
441,people please don T bother TO watch this movie this movie IS bad it s totally waste OF TIME DOT i don T see ANY point here DOT it s A stupid film WITH lousy plot AND the acting IS poor DOT i rather GET myself beaten than watch this movie ever again DOT,Safe
442,ON sunday july the FIRST episode OF A NEW science fiction series CALLED stargate sg was broadcast ON showtime DOT A spin OFF OF AND sequel TO the film stargate starring kurt russell AND james spader the series begins approximately one YEAR AFTER the events portrayed IN the film DOT FOR ten seasons it chronicled the adventures AND misadventures OF an intrepid team OF explorers known AS sg DOT originally the series starred richard dean anderson AS colonel jack o neill two l s michael shanks AS dr DOT daniel jackson amanda tapping AS captain samantha carter christopher judge AS teal C AND don s DOT davis AS major GENERAL george s DOT hammond DOT FOR ten LONG years we watched the team battle against the goa uld the replicators the ori AND many other aggressors DOT AT the same TIME they forged alliances WITH the asgard the tok ra the rebel jaffa the nox AND the tollan DOT they saved the world NO less than eight times OVER the years AND never gave up NOT UNTIL death claimed them DOT AND sometimes NOT even THEN DOT br br AS WITH ALL LONG running series they were numerous CAST changes DOT michael shanks LEFT the series IN january AT the END OF its fifth season IN ORDER TO broaden his horizons AS an actor DOT daniel jackson s successor AS the team s resident archaeologist geek was jonas quinn an alien FROM A country CALLED kelowna ON the planet langara played BY corin nemec DOT however shanks returned AT the beginning OF the seventh season IN june AND nemec LEFT AT the same TIME DOT unfortunately he made ONLY one further guest appearance AND his CHARACTER was seldom mentioned afterwards DOT don s DOT davis LEFT the series AT the END OF the seventh season IN march AS he felt that it was TIME FOR him TO GO DOT the SHOW s original star AND arguably its most popular actor richard dean anderson starred IN the series throughout its FIRST eight seasons DOT his participation IN the seventh AND eight seasons was noticeably less than IN the earlier seasons DOT he finally LEFT sg IN march IN ORDER TO spend MORE TIME WITH his THEN six YEAR OLD daughter DOT jack o neill was BY far my favourite CHARACTER IN the series AND truth be told i never enjoyed the LAST two seasons AS much AS i did the earlier episodes FOR that very reason DOT br br the ninth season represented A NEW era FOR the programme DOT WITH the departure OF its LEAD actor AND the defeat OF the goa uld AND the replicators IN season eight many fans felt the series should GO OUT ON A high DOT regardless the series carried ON FOR A further two years WITH the ori replacing the goa uld AS the series main adversaries DOT three NEW CHARACTERS were brought IN TO fill the gaps AS it were AND help usher IN this re invention DOT ben browder came IN AS the cocky southern air FORCE pilot lt DOT colonel cameron mitchell the NEW leader OF sg DOT his farscape co star the lovely claudia black began TO play A prominent ROLE IN the series AS the vivacious sexy hilarious AND certainly extroverted vala mal doran A former goa uld host AND con artist FROM another planet DOT A recurring guest star during the eighth AND ninth seasons she joined the CAST FULL TIME AT the beginning OF its tenth AND FINAL season DOT rounding OFF the CAST was the legendary beau bridges AS major GENERAL hank landry the NEW commander OF the sgc AND an OLD friend OF jack o neill AND GENERAL hammond DOT FOR the LAST two years they starred alongside the sg faithful michael shanks amanda tapping AND christopher judge AND became valuable parts OF AND made equally valuable contributions TO the stargate franchise DOT br br alas ALL good things must come TO an END DOT during the initial broadcast OF the FIRST several episodes OF season ten ratings dropped considerably resulting IN cancellation IN its august DOT AFTER ten seasons AND episodes the dream was finally OVER DOT ON march what began WITH children OF the gods ended WITH unending DOT the series finale made its world premiere ON sky one IN britain AND ireland BEFORE being shown ON the sci fi channel IN the united states ON june DOT br br IN the ten years that the series was ON the air it amassed legions OF fans AND even eclipsed the science fiction series star trek IN terms OF popularity IN certain countries DOT it became the SECOND longest running sci fi series IN the world SECOND ONLY TO doctor who AND the longest running american produced sci fi series HAVING surpassed the x files ONLY A few months BEFORE it ended DOT br br stargate sg represents the cornerstone OF the stargate franchise DOT IN its success AND popularity led TO the production OF A spin OFF series entitled stargate atlantis which was regrettably cancelled AFTER five seasons AND episodes IN august DOT although PLANS FOR another feature film fell through two direct TO dvd films stargate the ark OF truth AND stargate continuum were released IN AND MORE ARE planned FOR the NOT too distant future DOT A third live ACTION series stargate universe IS ALSO due TO premiere AT SOME point NEXT YEAR DOT there was unfortunately an animated series stargate infinity which ran ONLY FROM TO but the less said about that the better DOT despite the END OF sg AND atlantis AS continuing series the future OF stargate looks very bright indeed DOT br br IN conclusion WHILE stargate has yet TO gain the same DEGREE OF popular recognition AS other major sci fi television franchises such AS star trek AND doctor who its still relatively NEW compared TO those two sci fi giants AND i have EVERY confidence that it will CONTINUE FOR many many years TO come DOT,Safe
443,honestly BEFORE i watched this movie i had heard many people said this movie was A disgrace DOT i did NOT believe that since morgan freeman AND kevin spacey have taken roles IN this movie AND watched it BY my own DOT apparently they were RIGHT DOT i was really disappointed AND wondering ALL the TIME during the movie why the hell did i watch this movie DOT br br OF course i was NOT expecting much FROM justin AS he really does NOT belong IN the movie theater business DOT but morgan AND kevin i could NOT stop asking myself why the heck they agreed TO take part IN edison DOT TO be honest their roles ARE rather stupid DOT br br well you might think IF the players suck THEN i should pay MORE attention TO the story DOT it IS indeed story IS the core OF A movie but guys DOT DOT DOT trust me DOT DOT DOT this IS NOT A movie you want TO give A credit FOR its story DOT imagine this A smart ass journalist justin timberlake wrote A story against the SYSTEM AND AT the same TIME learning how TO become A REAL journalist FROM his boss morgan freeman DOT this ALL was supported BY one agent who still has heart FOR justice ll cool j AND an brilliant investigator kevin spacey DOT AT the END they beat the SYSTEM WITH A happy ending story DOT br br jeez i could NOT even carry ON WITH this DOT just recalling the movie IS making me sick already DOT my advise guys don T watch this please save your money AND TIME FOR another movie DOT,Safe
444,imdb lists this AS FOR SOME reason but the other sources i ve seen INCLUDING the excellent PROGRAM notes mark it AS DOT doesn T really matter EXCEPT that it s quite interesting TO watch this abstract collage OF film AND video one OF the FIRST art works TO MERGE the two apparently IN the context OF the star gate SEQUENCE IN released the same YEAR DOT pure abstraction isn T really my thing but i can take it IN small doses AND the super saturated optically printed colors AND psychedelic feel OF this series OF flowers rohrschach blots birds etc IS pretty compelling AND quite beautiful DOT certainly helped paved the way FOR many other nascent video artists IN the s AND deserves TO be better known DOT,Safe
445,amateur NO budget films can be surprisingly good DOT DOT DOT this however IS NOT one OF them DOT br br ah another brad sykes atrocity DOT the acting IS hideous EXCEPT FOR emmy smith who shows SOME promise DOT the camera direction needs serious reworking DOT AND NO MORE HOLD the camera AND run gimmicks either it just doesn T WORK DOT the special effects ARE unimaginative there s A problem WHEN the effect can be identified IN REAL TIME DOT IF you re going TO rip OFF an ear please don T let us see the actor s REAL ear beneath the blood DOT the scenery IS bland AND boring same AS mr DOT sykes other ventures AND the music IS A CROSS BETWEEN cheap motel porn AND really bad guitar driven metal see the scenery COMMENT DOT br br did i mention the lack OF ANY REAL plot OR CHARACTER development apparently the scriptwriter didn T DOT br br whoever IS funding this guy DOT DOT DOT please stop DOT i ve seen SOME OF his other home movies which i will NOT plug AND they ARE just AS bad DOT normally A director will grow AND learn FROM his previous efforts DOT DOT DOT NOT this guy DOT it s one thing TO be an amateur filmmaker but anyone can be A hack DOT br br definitely NOT even A popcorn film DOT DOT DOT OF course chewing ON popcorn kernels would be less painful than this effort DOT br br award the worst ever military push ups IN A film DOT,Safe
446,ALL i hear about IS how poorly the animation IS done DOT it may NOT be up TO par WITH what everyone expects but look AT it this way DOT would you expect perfection IN hell it IS my belief that the animation was made dry AND gritty ON purpose DOT it was great TO see her CHARACTER transformation IN this movie considering it will probably be AS CLOSE TO live ACTION AS we will ever GET DOT i hope FOR A sequel very soon DOT IF we want live ACTION i think we may be better OFF WITH chastity OR purgatori DOT i don T think lady death would transfer well TO film DOT but be that AS it may it IS my own personal belief that ALL the naysayers about this movie ARE dead wrong DOT NO pun intended DOT,Safe
447,an updated VERSION OF A theme which has been done BEFORE DOT WHILE that IN AND OF itself IS NOT bad this movie doesn T reach the ring LIKE the other inherent AND pure evil ones DO DOT br br predictable ambitious attempt that falls short OF the mark DOT NOT worth sitting through FOR the tired contrived ending DOT,Safe
448,it s A very good movie NOT ONLY FOR the fans OF lady death comics but ALSO FOR those who LIKE animated movies series OF adventure AND fantasy DOT br br the film IS about A innocent girl who IS about killed FOR something she hadn T done but FOR be who she IS daughter OF the ruler OF hell lucifer himself DOT br br THEN she seeks revenge DOT DOT DOT AND the rest you better see it FROM the movie DOT br br i liked the movie A lot the CHARACTERS ARE LIKE the original comics form chaos DOT i never had the chance OF READ the the FIRST parts OF the story IN comics ONLY the LAST ones AFTER the passages IN the movie so i cannot tell you IF the events ARE exactly LIKE the comics but DOT DOT DOT one way OR another it s the story OF lady death,Safe
449,this IS A typical perfect crime thriller DOT A perfect crime IS executed AND the investigating police officer ignoring ALL the clues IMMEDIATELY knows who guilty IS DOT the audience has TO wait around the whole movie FOR the guilty TO be caught DOT the RESULT IS LIKE EVERY single episode OF columbo OR murder she wrote DOT the director himself refers TO the hackney story BY showing the police officer watching an episode OF matlock this story barely fills up minutes but the director insists ON USING ALL minutes filling WITH EVERY cliche IN the book DOT skip this one you ARE NOT missing anything DOT,Safe
450,i personally liked this movie AND am alarmed AT the rating s SOME people have given it DOT it IS A movie based ON A comic book AND it IS animated now IF you don T LIKE comic books OR animation THEN OF course you won T LIKE this movie so why did you watch AND bother TO rate it IS beyond me DOT though IF you ARE A fan OF interesting strong CHARACTERS AND heroic sexy women kicking butt AND saving the world hell you will love this movie DOT i thought the story really pulled me IN AND it was A very cool movie DOT quite anime esque OR MORE LIKE SOME OF the american movies FOLLOWING this NEW trend OF adult animation DOT LIKE titan A DOT e DOT meet s the live ACTION VERSION OF punisher DOT IN the END i highly recommend this movie the comic buff AND super hero fan OR anyone WITH an OPEN enough mind looking FOR A fun movie DOT,Safe
451,murder BY numbers IS one OF those movies that you expect IS made FOR tv but isn T DOT considering the ONLY actor OF ANY note IS bullock although michael pitt seems TO be moving onto bigger AND better things it isn T A great surprise that this movie quickly fades away FROM memory TO be replaced BY MORE important things DOT LIKE DOT DOT DOT remembering TO LOCK your front door WHEN you GO OUT DOT OR putting clothes back ON WHEN you come OUT OF the shower DOT br br bullock plays cassie mayweather A cop WITH personal issues don T they ALL DOT together WITH her NEW partner A wet looking ben chaplin she IS CALLED TO investigate the murder OF A young woman DOT NOTHING unusual there EXCEPT that the perps ARE A couple OF teenage students who think they ve planned AND executed the perfect murder DOT AS the investigation continues A battle OF wills emerges BETWEEN cassie AND the main suspect richie haywood ryan gosling DOT br br the crippling issue here IS that the two leads ARE hopeless DOT bullock though she IS very nice TO look AT IS about AS believable IN the ROLE OF A hardened cynical cop AS rodney dangerfield actually he d be better DOT chaplin FOR his sins IS A complete non entity AND i feel sorry that he has TO put this film ON his cv IN his attempt TO break INTO hollywood DOT AT LEAST gosling AND pitt AS the conniving sneering suspects acquit themselves adequately DOT AS IF dodgy leads weren T bad enough A story that would send anybody TO sleep AND A highly predictable but illogical ending shoot this film IN the head BEFORE it has A chance TO run DOT br br murder BY numbers has absolutely NOTHING going FOR it even A pointless nude scene BY bullock wouldn T redeem it DOT well just A little but still NOT enough TO save it DOT forgettable predictable AND redundant this IS one film that isn T going TO MOVE the cop genre FORWARD DOT AS cassie probably says ON her NEXT CASE there s NOTHING TO see here people DOT MOVE along keep moving DOT DOT DOT,Safe
452,i love the movies AND own the comics the comics ARE different THEN the movie but still i d give it OUT OF DOT it was awesome DOT IF the movies got anymore awesome DOT i would have her babies DOT AND i am female DOT READ the comics you won T regret it DOT YES IN this movie since brian P DOT the artist FOR her died we don T GET nearly AS good artistic WORK DOT i mean seriously don T GET me wrong these people did great but different versions FOR different people DOT different strokes FOR different folks AS the saying goes DOT ANY guy who doesn T GO bonkers OVER her IS insane OR does NOT LIKE women OR you know just plan insane DOT IF i could COUNT ON my fingers how IN love AND how many times i have READ the comics i would run OUT OF fingers FOR sure but hey there IS ALWAYS toes DOT,Safe
453,well the writing was very sloppy the directing was sloppier AND the editing made it worse AT LEAST i hope it was the editing DOT the acting wasn T bad but it wasn T that good either DOT pretty much NONE OF the CHARACTERS were likable DOT AT LEAST minutes OF that movie was wasted TIME AND the other HOUR OR so was NOT used anywhere near its FULL potential DOT it was A great idea but yet another wasted good idea goes BY DOT it could have ended different places but it just kept going ON TO A mostly predictable hollywood ending DOT AND what wasn T predictable was done so badly that it didn T matter DOT the ending was NOT worth watching AT ALL DOT sandra bullock was OUT OF her ELEMENT AND should stay away FROM these TYPES OF movies DOT the movie looked rushed ALSO DOT the movie just wasn T really worth seeing AND had i paid FOR it i would have been very mad DOT maybe i was MORE disappointed because i expected A really good movie AND got A bad one DOT the movie OVER ALL was NOT horrifibly bad but i wouldn T reccomend it DOT i gave it OUT OF b C i liked the idea so much AND i did LIKE one CHARACTER justin i believe the super smart one DOT AND it ALSO had SOME very cheap ways TO cover plot holes DOT it was LIKE trying TO cover A volcano WITH cheap masking tape it was NOT pretty DOT anyway IF you see it wait FOR the DOT theater OR video unless you LIKE pretty much EVERY movie you see THEN i guess you ll LIKE this one DOT,Safe
