51,DQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT SLSH STAR,sql
52,DQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT MINUS MINUS,sql
53,DQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT PRCNT INT,sql
54,PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT SLSH STAR,sql
55,PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT MINUS MINUS,sql
56,PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT PRCNT INT,sql
57,SQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT SLSH STAR,sql
58,SQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT MINUS MINUS,sql
59,SQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT PRCNT INT,sql
60,DQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT SLSH STAR,sql
61,DQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT MINUS MINUS,sql
62,DQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT PRCNT INT,sql
63,PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT SLSH STAR,sql
64,PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT MINUS MINUS,sql
65,PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT PRCNT INT,sql
66,SQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT SLSH STAR,sql
67,SQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT MINUS MINUS,sql
68,SQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT PRCNT INT,sql
69,DQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT SLSH STAR,sql
70,DQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT MINUS MINUS,sql
71,DQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT PRCNT INT,sql
72,PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT SLSH STAR,sql
73,PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT MINUS MINUS,sql
74,PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT PRCNT INT,sql
75,SQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT SLSH STAR,sql
76,SQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT MINUS MINUS,sql
77,SQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT PRCNT INT,sql
78,DQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT SLSH STAR,sql
79,DQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT MINUS MINUS,sql
80,DQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT PRCNT INT,sql
81,PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT SLSH STAR,sql
82,PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT MINUS MINUS,sql
83,PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT PRCNT INT,sql
84,SQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT SLSH STAR,sql
85,SQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT MINUS MINUS,sql
86,SQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT PRCNT INT,sql
87,DQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT SLSH STAR,sql
88,DQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT MINUS MINUS,sql
89,DQUT PLUS IF LPRN benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA NULL CMMA NULL RPRN CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL RPRN PRCNT INT PRCNT INT,sql
0,CMMA LPRN SELECT PRCNT 20if LPRN COUNT LPRN STAR RPRN EXCLM EQ MINUS INT CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN RPRN RPRN SLSH STAR,sql
1,CMMA LPRN SELECT PRCNT 20if LPRN COUNT LPRN STAR RPRN EXCLM EQ MINUS INT CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN RPRN RPRN MINUS MINUS,sql
2,CMMA LPRN SELECT PRCNT 20if LPRN COUNT LPRN STAR RPRN EXCLM EQ MINUS INT CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN RPRN RPRN PRCNT INT,sql
3,SQUT CMMA LPRN SELECT PRCNT 20if LPRN COUNT LPRN STAR RPRN EXCLM EQ MINUS INT CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN RPRN RPRN SLSH STAR,sql
4,SQUT CMMA LPRN SELECT PRCNT 20if LPRN COUNT LPRN STAR RPRN EXCLM EQ MINUS INT CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN RPRN RPRN MINUS MINUS,sql
5,SQUT CMMA LPRN SELECT PRCNT 20if LPRN COUNT LPRN STAR RPRN EXCLM EQ MINUS INT CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN RPRN RPRN PRCNT INT,sql
6,DQUT CMMA LPRN SELECT PRCNT 20if LPRN COUNT LPRN STAR RPRN EXCLM EQ MINUS INT CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN RPRN RPRN SLSH STAR,sql
7,DQUT CMMA LPRN SELECT PRCNT 20if LPRN COUNT LPRN STAR RPRN EXCLM EQ MINUS INT CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN RPRN RPRN MINUS MINUS,sql
8,DQUT CMMA LPRN SELECT PRCNT 20if LPRN COUNT LPRN STAR RPRN EXCLM EQ MINUS INT CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN RPRN RPRN PRCNT INT,sql
9,RPRN CMMA LPRN SELECT PRCNT 20if LPRN COUNT LPRN STAR RPRN EXCLM EQ MINUS INT CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN RPRN RPRN SLSH STAR,sql
10,RPRN CMMA LPRN SELECT PRCNT 20if LPRN COUNT LPRN STAR RPRN EXCLM EQ MINUS INT CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN RPRN RPRN MINUS MINUS,sql
11,RPRN CMMA LPRN SELECT PRCNT 20if LPRN COUNT LPRN STAR RPRN EXCLM EQ MINUS INT CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN RPRN RPRN PRCNT INT,sql
12,SQUT RPRN CMMA LPRN SELECT PRCNT 20if LPRN COUNT LPRN STAR RPRN EXCLM EQ MINUS INT CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN RPRN RPRN SLSH STAR,sql
13,SQUT RPRN CMMA LPRN SELECT PRCNT 20if LPRN COUNT LPRN STAR RPRN EXCLM EQ MINUS INT CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN RPRN RPRN MINUS MINUS,sql
14,SQUT RPRN CMMA LPRN SELECT PRCNT 20if LPRN COUNT LPRN STAR RPRN EXCLM EQ MINUS INT CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN RPRN RPRN PRCNT INT,sql
15,DQUT RPRN CMMA LPRN SELECT PRCNT 20if LPRN COUNT LPRN STAR RPRN EXCLM EQ MINUS INT CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN RPRN RPRN SLSH STAR,sql
16,DQUT RPRN CMMA LPRN SELECT PRCNT 20if LPRN COUNT LPRN STAR RPRN EXCLM EQ MINUS INT CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN RPRN RPRN MINUS MINUS,sql
17,DQUT RPRN CMMA LPRN SELECT PRCNT 20if LPRN COUNT LPRN STAR RPRN EXCLM EQ MINUS INT CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN CMMA benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN RPRN RPRN PRCNT INT,sql
0,AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT SLSH STAR,sql
1,AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT MINUS MINUS,sql
2,AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT PRCNT INT,sql
3,SQUT AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT SLSH STAR,sql
4,SQUT AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT MINUS MINUS,sql
5,SQUT AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT PRCNT INT,sql
6,DQUT AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT SLSH STAR,sql
7,DQUT AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT MINUS MINUS,sql
8,DQUT AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT PRCNT INT,sql
9,RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT SLSH STAR,sql
10,RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT MINUS MINUS,sql
11,RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT PRCNT INT,sql
12,RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT SLSH STAR,sql
13,RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT MINUS MINUS,sql
14,RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT PRCNT INT,sql
15,RPRN RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT SLSH STAR,sql
16,RPRN RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT MINUS MINUS,sql
17,RPRN RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT PRCNT INT,sql
18,RPRN RPRN RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT SLSH STAR,sql
19,RPRN RPRN RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT MINUS MINUS,sql
20,RPRN RPRN RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT PRCNT INT,sql
21,SQUT RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT SLSH STAR,sql
22,SQUT RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT MINUS MINUS,sql
23,SQUT RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT PRCNT INT,sql
24,DQUT RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT SLSH STAR,sql
25,DQUT RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT MINUS MINUS,sql
26,DQUT RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT PRCNT INT,sql
27,SQUT RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT SLSH STAR,sql
28,SQUT RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT MINUS MINUS,sql
29,SQUT RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT PRCNT INT,sql
30,DQUT RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT SLSH STAR,sql
31,DQUT RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT MINUS MINUS,sql
32,DQUT RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT PRCNT INT,sql
33,SQUT RPRN RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT SLSH STAR,sql
34,SQUT RPRN RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT MINUS MINUS,sql
35,SQUT RPRN RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT PRCNT INT,sql
36,DQUT RPRN RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT SLSH STAR,sql
37,DQUT RPRN RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT MINUS MINUS,sql
38,DQUT RPRN RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT PRCNT INT,sql
39,SQUT RPRN RPRN RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT SLSH STAR,sql
40,SQUT RPRN RPRN RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT MINUS MINUS,sql
41,SQUT RPRN RPRN RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT PRCNT INT,sql
42,DQUT RPRN RPRN RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT SLSH STAR,sql
43,DQUT RPRN RPRN RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT MINUS MINUS,sql
44,DQUT RPRN RPRN RPRN RPRN AND INT EQ benchmark LPRN INT CMMA md5 LPRN INT RPRN RPRN PRCNT INT PRCNT INT,sql
0,SMCLN MINUS MINUS,sql
1,SQUT SMCLN MINUS MINUS,sql
2,SQUT RPRN SMCLN MINUS MINUS,sql
3,SQUT SMCLN EXEC master DOT DOT xp_cmdshell SQUT ping INT DOT INT DOT INT DOT INT SQUT MINUS MINUS,sql
4,SQUT GRANT CONNECT TO NAME SMCLN GRANT resource TO NAME SMCLN MINUS MINUS,sql
5,SQUT OR INT EQ INT MINUS MINUS,sql
6,SQUT UNION LPRN SELECT ATR ATR VERSION RPRN MINUS MINUS,sql
7,SQUT UNION LPRN SELECT NULL CMMA LPRN SELECT ATR ATR VERSION RPRN RPRN MINUS MINUS,sql
8,SQUT UNION LPRN SELECT NULL CMMA NULL CMMA LPRN SELECT ATR ATR VERSION RPRN RPRN MINUS MINUS,sql
9,SQUT UNION LPRN SELECT NULL CMMA NULL CMMA NULL CMMA LPRN SELECT ATR ATR VERSION RPRN RPRN MINUS MINUS,sql
10,SQUT UNION LPRN SELECT NULL CMMA NULL CMMA NULL CMMA NULL CMMA LPRN SELECT ATR ATR VERSION RPRN RPRN MINUS MINUS,sql
11,SQUT UNION LPRN SELECT NULL CMMA NULL CMMA NULL CMMA NULL CMMA NULL CMMA LPRN SELECT ATR ATR VERSION RPRN RPRN MINUS MINUS,sql
0,SQUT SMCLN IF NOT LPRN SUBSTRING LPRN LPRN SELECT ATR ATR VERSION RPRN CMMA INT CMMA INT RPRN LT GT INT RPRN waitfor delay SQUT INT CLN INT CLN INT SQUT MINUS MINUS,sql
1,SQUT SMCLN IF NOT LPRN SUBSTRING LPRN LPRN SELECT ATR ATR VERSION RPRN CMMA INT CMMA INT RPRN LT GT INT RPRN waitfor delay SQUT INT CLN INT CLN INT SQUT MINUS MINUS,sql
2,SQUT SMCLN IF NOT LPRN SUBSTRING LPRN LPRN SELECT ATR ATR VERSION RPRN CMMA INT CMMA INT RPRN LT GT INT RPRN waitfor delay SQUT INT CLN INT CLN INT SQUT MINUS MINUS,sql
3,SQUT SMCLN IF NOT LPRN SUBSTRING LPRN LPRN SELECT ATR ATR VERSION RPRN CMMA INT CMMA INT RPRN LT GT INT RPRN waitfor delay SQUT INT CLN INT CLN INT SQUT MINUS MINUS,sql
4,SQUT SMCLN IF NOT LPRN SELECT SYSTEM_USER RPRN LT GT SQUT sa SQUT waitfor delay SQUT INT CLN INT CLN INT SQUT MINUS MINUS,sql
5,SQUT SMCLN IF is_srvrolemember LPRN SQUT sysadmin SQUT RPRN GT INT waitfor delay SQUT INT CLN INT CLN INT SQUT MINUS MINUS,sql
6,SQUT SMCLN IF NOT LPRN LPRN SELECT serverproperty LPRN SQUT isintegratedsecurityonly SQUT RPRN RPRN LT GT INT RPRN waitfor delay SQUT INT CLN INT CLN INT SQUT MINUS MINUS,sql
7,SQUT SMCLN IF NOT LPRN LPRN SELECT serverproperty LPRN SQUT isintegratedsecurityonly SQUT RPRN RPRN LT GT INT RPRN waitfor delay SQUT INT CLN INT CLN INT SQUT MINUS MINUS,sql
0,INT SQUT INT,sql
1,INT EXEC sp_ LPRN OR EXEC xp_ RPRN,sql
2,INT AND INT EQ INT,sql
3,INT SQUT AND INT EQ LPRN SELECT COUNT LPRN STAR RPRN FROM tablenames RPRN SMCLN MINUS MINUS,sql
4,INT OR INT EQ INT,sql
5,INT SQUT OR SQUT INT SQUT EQ SQUT INT,sql
6,1or1 EQ INT,sql
7,INT SQUT OR SQUT INT SQUT EQ SQUT INT,sql
8,fake ATR ema SQUT OR SQUT il DOT nl SQUT EQ SQUT il DOT nl,sql
0,INT,sql
1,INT AND user_name LPRN RPRN EQ SQUT dbo SQUT,sql
2,BSLSH SQUT SMCLN DESC users SMCLN MINUS MINUS,sql
3,INT BSLSH SQUT INT,sql
4,INT SQUT AND non_existant_table EQ SQUT INT,sql
5,SQUT OR username IS NOT NULL OR username EQ SQUT,sql
6,INT AND ascii LPRN LOWER LPRN SUBSTRING LPRN LPRN SELECT top INT NAME FROM sysobjects WHERE xtype EQ SQUT u SQUT RPRN CMMA INT CMMA INT RPRN RPRN RPRN GT INT,sql
7,INT UNION ALL SELECT INT CMMA INT CMMA INT CMMA INT CMMA INT CMMA INT CMMA NAME FROM sysobjects WHERE xtype EQ SQUT u SQUT MINUS MINUS,sql
8,INT uni SLSH STAR STAR SLSH ON SELECT ALL FROM WHERE,sql
9,,sql
0,TRUE CMMA DLLR WHERE CLN SQUT INT EQ EQ INT SQUT,sql
1,CMMA DLLR WHERE CLN SQUT INT EQ EQ INT SQUT,sql
2,DLLR WHERE CLN SQUT INT EQ EQ INT SQUT,sql
3,SQUT CMMA DLLR WHERE CLN SQUT INT EQ EQ INT SQUT,sql
4,INT CMMA DLLR WHERE CLN SQUT INT EQ EQ INT SQUT,sql
5,LCBR DLLR ne CLN INT RCBR,sql
6,SQUT CMMA DLLR OR CLN LSQBR LCBR RCBR CMMA LCBR SQUT A SQUT CLN SQUT A,sql
7,SQUT RCBR RSQBR CMMA DLLR COMMENT CLN SQUT successful mongodb injection SQUT,sql
8,DB DOT injection DOT INSERT LPRN LCBR success CLN INT RCBR RPRN SMCLN,sql
9,DB DOT injection DOT INSERT LPRN LCBR success CLN INT RCBR RPRN SMCLN RETURN INT SMCLN DB DOT stores DOT mapreduce LPRN FUNCTION LPRN RPRN LCBR LCBR emit LPRN INT CMMA INT,sql
10,BITOR BITOR INT EQ EQ INT,sql
11,SQUT BITAND BITAND this DOT PASSWORD DOT MATCH LPRN SLSH DOT STAR SLSH RPRN SLSH SLSH PLUS PRCNT INT,sql
12,SQUT BITAND BITAND this DOT passwordzz DOT MATCH LPRN SLSH DOT STAR SLSH RPRN SLSH SLSH PLUS PRCNT INT,sql
